Date,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,return_on_investment,tangible_equity,return_on_tangible_equity,price,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,shares_outstanding,ps_ratio,pb_ratio,pfcf_ratio,total_assets,ticker
6/30/2015,1.41,17.141843971631207,7.6,10.89,2.16,51.72,2.14,45.92,1.9,93.7,1.4,12.5,5.39,12.34,-7.82,-155.92,24.17,24.14,67.18,8.9,30256,67180,11853,9673,3595,4796,2626,0.42,6243,3.1802631578947373,2.2194674012855833,11.189814814814815,160.88,PFE
9/30/2015,1.33,17.157894736842106,7.6,10.87,2.25,45,1.62,37.32,1.34,103.74,1.55,12.23,5.07,12.44,-23.39,-73.63,22.82,27.85,67.12,8.36,20658,67124,12087,9868,3358,4630,2130,0.34,6243,3.0026315789473688,2.099356026,10.142222222222223,170.87,PFE
12/31/2015,1.24,19.06451612903226,7.81,10.53,2.12,43.8,1.49,36.29,1.23,102.38,1.58,10.43,4.22,12.42,-23.6,-43.91,23.64,29.4,65,6.96,23290,64998,14047,10636,1834,3258,-172,-0.03,6257,3.026888604353393,2.245014245014245,11.150943396226415,167.38,PFE
3/31/2016,1.35,16.244444444444444,8.17,10.44,2.3,41.3,1.44,33.72,1.17,99.58,1.57,11.61,4.61,13.52,-24.81,-38.29,21.93,28.74,63.35,7.62,19443,63347,13005,10154,3891,5316,3038,0.49,6225,2.6842105263157894,2.1005747126436782,9.534782608695652,162.93,PFE
6/30/2016,1.26,20.857142857142858,8.41,10.4,2.21,43.85,1.37,36.23,1.13,107.59,1.71,10.9,4.19,13.41,-30.59,-27.51,26.28,32.1,63.07,7.04,20942,63066,13147,9973,3477,4864,2047,0.33,6149,3.1248513674197387,2.526923076923077,11.891402714932127,170.66,PFE
9/30/2016,1.13,22.56637168141593,8.59,10.48,2.15,38.5,1.11,30.99,0.89,114.83,1.81,9.83,3.69,13.13,-46.92,-19.91,25.5,34.76,63.6,6.27,14371,63601,13045,9960,3021,4417,1355,0.22,6150,2.9685681024447033,2.433206106870229,11.86046511627907,178.43,PFE
12/31/2016,1.16,21.29310344827586,8.56,9.86,2.33,38.95,1.25,32.17,1.03,111.78,1.87,11.55,4.22,13.13,-47.26,-19.29,24.7,31.12,59.84,7.22,17850,59840,13627,10415,1756,3305,775,0.13,6159,2.8855140186915884,2.5050709939148073,10.600858369098711,171.62,PFE
3/31/2017,1.18,22.262711864406782,8.57,9.84,2.29,35.88,1.44,28.46,1.15,110.04,1.87,11.9,4.23,13.12,-48.34,-16.86,26.27,24.86,58.75,7.3,14560,58746,12779,10311,4010,5565,3121,0.51,6092,3.0653442240373394,2.6697154471544717,11.471615720524017,168.78,PFE
6/30/2017,1.36,19.15441176470588,8.57,9.87,2.23,36.39,1.34,28.8,1.06,109.86,1.87,13.82,4.84,13.43,-47.67,-17.51,26.05,27.18,58.69,8.32,14333,58694,12896,10236,3741,5315,3073,0.51,6037,3.039673278879813,2.639311043566363,11.681614349775785,168.56,PFE
9/30/2017,1.62,17.253086419753085,8.63,10.25,2.27,40.29,1.43,32.37,1.15,111.04,1.82,16.46,5.76,14.06,-44.69,-20.88,27.95,28.22,61.11,9.81,16925,61110,13168,10324,3664,5230,2840,0.47,6041,3.2387022016222478,2.7268292682926827,12.312775330396475,172.15,PFE
12/31/2017,3.51,8.153846153846155,8.68,11.98,2.45,41.14,1.35,33.56,1.1,100.14,1.4,34.06,12.51,14.12,-33.04,-49.06,28.62,30.43,71.66,21.31,19992,71656,13703,10447,2307,3881,12274,2.03,6058,3.297235023041475,2.388981636,11.681632653061223,171.8,PFE
3/31/2018,3.59,7.883008356545962,8.71,12.06,2.51,34.84,1.27,26.69,0.98,94.07,1.33,33.2,12.85,13.8,-33.54,-54.73,28.3,27.37,70.54,21.75,11421,70541,12906,10343,3949,5516,3561,0.59,6057,3.2491389207807115,2.3466003316749586,11.274900398406375,164.61,PFE
6/30/2018,3.73,7.831099195710456,8.83,11.96,2.63,37.3,1.16,29.23,0.91,94.86,1.35,32.98,13.39,13.82,-32.3,-62.82,29.21,32.16,70.12,22.55,13431,70124,13466,10550,3976,5538,3872,0.65,5952,3.3080407701019254,2.442307692307692,11.106463878326997,164.98,PFE
9/30/2018,3.95,9.060759493670885,8.88,12.4,2.68,41.58,1.43,33.4,1.15,96.17,1.34,33.55,14.24,13.59,-29.26,-74.36,35.79,29.01,71.66,23.82,17239,71664,13298,10604,3764,5378,4114,0.69,5986,4.030405405405405,2.886290322580645,13.354477611940297,167.84,PFE
12/31/2018,1.86,19.204301075268816,6.81,11.15,2.32,49.93,1.57,42.42,1.33,95.66,1.5,16.16,6.79,5.62,-24.86,-37.19,35.72,31.86,63.76,11.15,18833,63758,1155,341,-6017,-4610,-394,-0.06,5977,5.2452276064610865,3.203587443946188,15.396551724137932,159.42,PFE
3/31/2019,1.95,17.974358974358974,6.96,10.65,2.27,45.29,1.54,37.26,1.27,96.26,1.63,17.34,7.09,6.2,-28.37,-39.99,35.05,29.42,59.16,11.48,11619,59158,13118,10685,4414,5959,3884,0.68,5750,5.035919540229885,3.2910798122065725,15.440528634361232,155.42,PFE
6/30/2019,2.19,16.47031963,7.03,10.77,2.07,47.07,1.47,38.84,1.21,96.27,1.61,19.88,7.92,6.54,-26.45,-46.45,36.07,32.03,59.92,12.65,12912,59924,13264,10688,4266,5794,5046,0.89,5672,5.130867709815078,3.349117920148561,17.425120772946862,156.2,PFE
9/30/2019,2.86,10.55944055944056,7.06,11.82,1.99,33.46,0.91,25.24,0.68,105.05,1.61,26.13,10.11,5.78,-32.27,-57.94,30.2,36.97,65.4,16.22,9087,65396,12680,10078,2958,4511,7680,1.36,5649,4.277620396600566,2.554991539763113,15.175879396984925,170.45,PFE
12/31/2019,2.87,11.585365853658535,7.19,11.46,1.86,32.8,0.88,25.74,0.69,104.15,1.64,25.86,9.87,6.85,-18.69,-60.6,33.25,37.3,63.45,16.03,9646,63447,1843,1400,-4928,-3799,-584,-0.11,5675,4.624478442280945,2.901396160558464,17.876344086021504,167.59,PFE
3/31/2020,2.8,9.992857142857144,6.7,11.77,2.12,34.74,1.03,26.32,0.78,101,1.55,24.39,9.38,5.34,-27.63,-59.02,27.98,33.89,65.34,15.5,10350,65338,10083,8143,3027,4193,3355,0.6,5613,4.176119402985075,2.377230246389125,13.19811320754717,166.34,PFE
6/30/2020,2.52,11.238095238095237,6.12,11.62,2.29,46.42,1.42,37.86,1.16,113.37,1.76,21.55,8.17,3,-27.43,-52.6,28.32,32.72,64.56,13.94,22794,64564,9864,8038,2072,3271,3489,0.62,5619,4.627450980392156,2.4371772805507748,12.366812227074236,177.93,PFE
9/30/2020,1.55,20.70967741935484,5.7,11.79,1.87,47.74,1.4,38.44,1.13,113.49,1.73,11.94,4.48,2.43,-25.33,-31.2,32.1,34.15,65.5,7.73,21912,65495,10277,8270,2448,3656,1469,0.26,5633,5.631578947368421,2.7226463104325704,17.165775401069517,178.98,PFE
12/31/2020,1.71,20.06432748538012,7.41,11.4,2.16,35.07,1.35,27.05,1.04,90.76,1.43,14.15,5.41,7.63,-14.42,-38.64,34.31,25.92,63.47,9.16,12223,63473,11427,8716,703,1811,846,0.15,5632,4.630229419703104,3.0096491228070175,15.88425925925926,154.23,PFE
3/31/2021,1.96,17.41326530612245,8.17,12.31,2.39,39.53,1.48,31.04,1.17,89.95,1.31,16.28,6.38,9.11,-8.9,-56.16,34.13,26.65,68.87,10.68,13667,68865,14516,10359,4689,5896,4877,0.86,5662,4.177478580171359,2.7725426482534528,14.280334728033473,158.82,PFE
6/30/2021,2.33,15.991416309012875,9.75,12.56,3.73,48.81,1.37,39.87,1.12,99.61,1.42,19.03,7.71,12.63,-6.88,-91.88,37.26,35.66,70.32,12.76,21700,70315,18899,11903,5606,6914,5563,0.98,5678,3.8215384615384616,2.9665605095541396,9.989276139410187,169.92,PFE
9/30/2021,3.36,12.291666666666666,12.12,13.54,5.21,57.9,1.39,49.26,1.18,103.22,1.36,27.9,11.74,16.22,0.17,-258.89,41.3,41.8,75.97,19.43,29696,75967,24035,14103,6147,7488,8146,1.42,5725,3.4075907590759074,3.050221565731167,7.927063339731285,179.19,PFE
12/31/2021,3.85,14.857142857142858,14.27,13.78,5.23,59.69,1.4,50.63,1.19,104.01,1.34,30.05,12.75,17.84,3.11,-703.67,57.2,42.67,77.46,21.98,31069,77462,23838,14102,2991,4326,3393,0.59,5708,4.008409250175193,4.150943396226415,10.936902485659655,181.48,PFE
3/31/2022,4.36,11.589449541284402,16.16,14.79,5.55,54.42,1.39,44.44,1.13,101.16,1.22,32.59,13.98,21.47,2.66,-10680.64,50.53,39.27,82.69,24.97,23897,82685,25661,15677,9401,10588,7864,1.37,5758,3.1268564356435644,3.4164976335361734,9.104504504504504,183.84,PFE
6/30/2022,5.11,10.093933463796477,17.69,15.64,4.97,67.47,1.42,57.01,1.2,107.82,1.23,36.23,15.85,26.4,8.51,811.15,51.58,47.41,87.47,29.31,33304,87469,27742,19094,12219,13394,9906,1.73,5712,2.9157716223855283,3.2979539641943734,10.378269617706238,195.29,PFE
9/30/2022,5.2,8.344230769,17.45,16.55,4.1,70.4,1.59,60.89,1.37,102.46,1.1,34.97,15.75,28,15.3,402.58,43.39,44.31,92.89,29.77,36123,92891,22638,16575,8943,10126,8608,1.51,5718,2.4865329512893983,2.6217522658610273,10.582926829268294,195.35,PFE
12/31/2009,,,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,ABBV
12/31/2010,,,,,,8.22,2.19,7.38,1.96,5.43,0.35,,,,,,,3.76,15.7,,11,15703,,,,,,0,,,,,,ABBV
3/31/2011,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,3897,2689,824,1139,723,0,,,,,,ABBV
6/30/2011,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,4274,4274,4274,4592,1540,0.98,1571,,,,,ABBV
9/30/2011,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,4409,4409,4409,4724,13,0.01,1300,,,,,ABBV
12/31/2011,,,,,,7.35,1.25,6.48,1.1,7.59,0.64,115.09,70.34,121.03,2.92,469.95,,5.9,11.93,3.43,653,11932,4864,1432,-5887,-5562,1157,0.73,1585,,,,19.52,ABBV
3/31/2012,,,,,,6.75,1.22,5.84,1.06,6.91,0.57,59.93,37.35,126.18,3.14,237.01,,5.52,12.05,3.59,43,12051,4173,3017,978,1297,883,0.56,1577,,,,18.96,ABBV
6/30/2012,,,,,,5.99,1.24,5.13,1.06,6.2,0.54,37.42,23.63,30.83,2.99,146.66,,4.84,11.51,3.32,75,11505,4493,3420,1422,1717,1267,0.8,1577,,,,17.71,ABBV
9/30/2012,,,,,,10.93,2.04,9.97,1.86,7.06,0.45,38.25,24.79,-63.22,7.15,120.78,,5.37,15.67,4.89,4586,15669,4508,3494,1596,1823,1585,1.01,1577,,,,22.73,ABBV
12/31/2012,,,,,,15.35,2.27,14.26,2.11,23.65,7.03,49.54,24.42,129.32,-5.09,257.66,,6.78,3.36,5.28,7976,3363,5206,3941,1821,2130,1540,0.98,1577,,,,27.01,ABBV
3/31/2013,,,,1.87,,14.92,2.21,13.89,2.05,24.21,8.19,64.01,22.66,69.13,-5.26,-10258.37,,6.77,2.96,5.36,7479,2957,4329,3176,1305,1532,968,0.6,1605,,,,27.17,ABBV
6/30/2013,,,,2.24,,15.66,2.3,14.58,2.14,24.35,6.84,80.81,19.7,46.22,-4.66,-262.55,,6.81,3.56,5.16,8754,3558,4692,3638,1453,1689,1068,0.66,1609,,,,27.91,ABBV
9/30/2013,,,,2.25,,16.54,2.41,15.37,2.24,24.68,6.9,134.97,16.46,33.34,-4.62,-92.54,,6.88,3.58,4.54,9596,3577,4658,3566,1371,1605,964,0.6,1605,,,,28.25,ABBV
12/31/2013,2.56,14.23046875,11.7,2.83,3.6,17.85,2.6,16.7,2.43,24.71,5.5,113.22,14.67,31.39,-3.68,-90.68,36.43,6.88,4.49,4.13,9895,4492,5111,3829,1535,1735,1128,0.7,1604,3.1136752136752137,12.872791519434628,10.119444444444444,29.2,ABBV
3/31/2014,2.57,13.90661478599222,11.84,2.95,3.22,17.33,2.79,16.23,2.61,23.96,5.1,101.45,14.52,30.99,-3.38,-101.41,35.74,6.22,4.7,4.14,9100,4697,4563,3463,1351,1550,980,0.61,1609,3.018581081081081,12.115254237288136,11.099378881987578,28.66,ABBV
6/30/2014,2.59,15.289575289575291,11.99,3.28,3.01,17.79,2.82,16.75,2.65,23.83,4.57,92.75,14.49,30.58,-2.72,-115.94,39.6,6.32,5.22,4.17,10246,5218,4926,3813,1515,1717,1098,0.68,1608,3.302752293577982,12.073170731707318,13.156146179401995,29.05,ABBV
9/30/2014,2.3,17.756521739130438,12.2,2.92,2.96,17.56,2.65,16.55,2.49,23.81,5.13,77.93,12.87,27.97,-2.9,-117.2,40.84,6.64,4.65,3.71,10323,4645,5019,3925,960,1152,506,0.31,1610,3.347540983606558,13.986301369863016,13.797297297297298,28.45,ABBV
12/31/2014,1.31,35.58778625954198,13.23,1.09,3.8,16.08,1.41,14.96,1.31,25.77,14.79,43.53,6.24,19.45,-5.63,-48.51,46.62,11.39,1.74,1.77,8374,1742,5452,4333,-415,-222,-810,-0.5,1610,3.5238095238095233,42.77064220183486,12.26842105263158,27.51,ABBV
3/31/2015,1.26,33.35714285714286,13.3,0.86,3.72,15.41,1.39,14.39,1.3,25.32,18.39,55.95,6.5,23.74,-5.64,-43.02,42.03,11.05,1.38,1.82,7924,1377,5040,4098,1687,1845,1022,0.63,1608,3.1601503759398497,48.872093023255815,11.298387096774194,26.7,ABBV
6/30/2015,1.78,27.325842696629213,13.54,3.33,3.76,16.88,1.5,15.25,1.36,48.35,8.79,62.83,6.11,21.47,-27.64,-19.94,48.64,11.26,5.5,2.08,8279,5504,5475,4559,1852,2042,1366,0.83,1633,3.5923190546528807,14.606606606606606,12.936170212765958,53.86,ABBV
9/30/2015,1.69,23.47928994,13.45,2.97,3.71,17.91,2.03,16.07,1.82,49.97,10.28,83.55,6.92,21.5,-28.2,-16.79,39.68,8.81,4.86,2.82,9249,4863,5944,4777,1885,2112,1239,0.74,1664,2.9501858736059483,13.36026936026936,10.695417789757412,54.83,ABBV
12/31/2015,3.12,13.977564102564102,13.97,2.45,4.28,16.31,1.5,14.6,1.34,49.11,12.45,131.15,10.92,26.43,-28.93,-22.76,43.61,10.89,3.95,5.14,8407,3945,6400,4925,2113,2374,1517,0.93,1637,3.121689334287759,17.799999999999997,10.189252336448597,53.05,ABBV
3/31/2016,2.43,17.497942386831276,12.68,2.87,3.51,16.62,1.56,14.83,1.39,49.08,10.57,115.56,10.17,23.88,-28.14,-19.4,42.52,10.66,4.64,5.48,8600,4643,5958,4589,2278,2546,1354,0.83,1625,3.353312302839117,14.815331010452962,12.113960113960115,53.72,ABBV
6/30/2016,3.47,13.40922190201729,14.79,3.46,1.43,16.79,1.81,15.04,1.62,61.57,10.92,119.85,10,23.65,-39.32,-18.36,46.53,9.27,5.64,5.72,8002,5640,6452,5047,2387,2676,1610,0.98,1632,3.1460446247464504,13.447976878612717,32.53846153846154,67.21,ABBV
9/30/2016,3.61,13.246537396121884,15.36,3.98,1.2,16.29,1.79,14.66,1.61,60.16,9.3,117.49,10.11,23.73,-38.3,-18.05,47.82,9.1,6.47,6.08,7950,6469,6432,4928,2361,2665,1598,0.97,1640,3.11328125,12.015075376884422,39.85,66.63,ABBV
12/31/2016,3.72,12.881720430107526,15.95,2.91,0.91,16.19,1.66,14.74,1.51,61.46,13.26,111.33,9.39,23.07,-39.68,-16.37,47.92,9.78,4.64,5.95,6423,4636,6796,5242,2314,2642,1391,0.85,1631,3.0043887147335426,16.467353951890033,52.65934065934066,66.1,ABBV
3/31/2017,3.86,13.051813471502593,16.12,3.14,1,15.55,1.76,14.12,1.6,60.67,12.14,116.08,9.5,22.37,-39.12,-16.14,50.38,8.84,5,6.31,6248,4998,6538,4922,2407,2781,1711,1.06,1603,3.1253101736972706,16.044585987261147,50.38,65.66,ABBV
6/30/2017,4.07,13.91154791154791,16.51,3.77,4.13,16.96,1.38,15.38,1.26,60.99,10.15,119.66,9.97,23.45,-38.01,-17.06,56.62,12.26,6.01,6.62,7205,6009,6944,5415,2662,3041,1915,1.19,1600,3.4294367050272556,15.018567639257293,13.709443099273608,66.99,ABBV
9/30/2017,4.11,17.034063260340634,16.95,4.19,5.28,18.93,1.45,17.15,1.32,62.15,9.3,119.09,9.94,24.72,-37.23,-17.26,70.01,13.03,6.69,6.65,9554,6687,6995,5379,2694,3073,1631,1.01,1603,4.130383480825959,16.708830548926013,13.259469696969697,68.84,ABBV
12/31/2017,3.29,23.322188449848024,17.61,3.2,5.88,21.22,1.28,19.62,1.18,65.69,12.89,93.18,7.8,24.16,-38.25,-13.92,76.73,16.64,5.1,5.31,9789,5097,7739,5458,1782,2151,52,0.04,1603,4.357183418512209,23.978125,13.049319727891158,70.79,ABBV
3/31/2018,3.97,19.050377833753146,18.5,2.24,6.21,20.44,1.2,18.71,1.1,65.79,18.52,119.57,9.25,26.6,-39.56,-16.68,75.63,17.06,3.55,6.38,9474,3553,7934,6007,2903,3348,2783,1.74,1596,4.088108108108107,33.763392857142854,12.178743961352657,69.34,ABBV
6/30/2018,4.04,18.51732673267327,19.43,-2.23,6.81,13.85,0.8,12.27,0.71,65.02,-19.26,215.65,9.53,29.31,-45.97,-16.02,74.81,17.22,-3.38,6.45,3743,-3375,8278,6344,2762,3205,1983,1.26,1572,3.850231600617602,-33.5470852,10.98531571218796,61.64,ABBV
9/30/2018,4.84,15.93595041322314,20.5,-1.94,7.78,18.47,1.2,16.68,1.08,69.09,-23.65,1285.47,11.29,32.32,-45.26,-17.9,77.13,15.39,-2.92,7.57,8785,-2921,8236,6401,3159,3594,2747,1.81,1515,3.7624390243902437,-39.75773196,9.913881748,66.16,ABBV
12/31/2018,3.58,21.22346368715084,21.05,-5.69,8.27,16.95,0.98,15.34,0.89,67.8,-8.03,-203.31,8.87,20.96,-45.34,-12.92,75.98,17.24,-8.45,5.69,8061,-8446,8305,6283,-2441,-1999,-1826,-1.15,1546,3.609501187648456,-13.35325132,9.187424425634825,59.35,ABBV
3/31/2019,3.49,19.27220630372493,21.35,-5.29,8.65,14.41,1.04,12.71,0.91,64.6,-8.25,-95,8.79,22.66,-44.28,-11.85,67.26,13.9,-7.83,5.36,5228,-7826,7828,6134,3010,3513,2456,1.65,1483,3.150351288056206,-12.71455577,7.775722543352601,56.77,ABBV
6/30/2019,2.72,22.606617647058822,21.65,-5.79,8.46,15.1,0.89,13.21,0.78,65.71,-7.67,-59.34,6.88,25.82,-44.67,-9.17,61.49,16.94,-8.57,4.12,5416,-8566,8255,6436,3400,3902,741,0.49,1484,2.840184757505774,-10.62003454,7.2683215130023635,57.14,ABBV
9/30/2019,2.17,29.953917050691246,21.93,-5.56,8.5,20.17,1.15,18.24,1.04,67.67,-8.23,-39.38,5.6,25.89,-42.8,-7.35,65,17.49,-8.23,3.26,10648,-8226,8479,6559,2617,3120,1884,1.26,1483,2.9639762881896945,-11.69064748,7.647058823529412,59.44,ABBV
12/31/2019,5.28,14.604166666666666,22.42,-5.53,8.61,49.52,3.18,47.71,3.06,97.29,-11.91,-96.15,12.01,39.95,-42.43,-18.1,77.11,15.59,-8.17,7.88,39924,-8172,8704,6698,3956,4465,2801,1.88,1484,3.439339875111507,-13.94394213,8.955865272938444,89.12,ABBV
3/31/2020,5.65,11.900884955752211,22.95,-5.02,9.13,51.76,3.14,49.91,3.03,98.61,-13.3,-104.22,11.37,34.23,-41.18,-19.73,67.24,16.47,-7.42,8.44,41142,-7415,8619,6677,3603,4162,3010,2.02,1484,2.9298474945533766,-13.39442231,7.364731653888279,91.2,ABBV
6/30/2020,4.7,18.70212765957447,23.72,8.35,9.07,21.26,0.86,17.2,0.7,134.8,9.15,-306.44,7.15,18.81,-104.4,-12.06,87.9,24.65,14.73,6.96,6040,14732,10425,6714,752,2307,-738,-0.46,1647,3.7057335581787525,10.526946107784433,9.691289966923925,149.53,ABBV
9/30/2020,4.73,16.775898520084564,25.28,8.66,8.98,23.01,0.95,19.54,0.81,134.33,8.79,204.54,6.16,15.17,-102.16,-10.18,79.35,24.18,15.29,7.38,7950,15289,12902,7852,3255,5547,2308,1.29,1774,3.1388449367088604,9.162817551963048,8.836302895,149.62,ABBV
12/31/2020,2.86,34.40559440559441,27.69,7.42,10.04,24.17,0.84,20.86,0.73,137.47,10.5,51.72,3.41,13.33,-102.9,-5.27,98.4,28.66,13.1,4.62,8479,13097,13858,9174,3753,5818,36,-0.13,1673,3.553629469122427,13.26145552560647,9.800796812749006,150.57,ABBV
3/31/2021,2.83,35.526501766784456,29.22,7.78,10.19,26.57,0.83,23.3,0.73,136.77,9.96,36.3,3.44,12.72,-99.91,-5.04,100.54,31.95,13.73,5.16,9777,13733,13010,8797,4103,6318,3553,1.99,1775,3.4407939767282687,12.922879177377892,9.866535819430815,150.5,ABBV
6/30/2021,3.71,28.555256064690028,30.75,7.13,11.31,26,0.91,22.61,0.79,135.38,10.75,48.71,4.45,17.14,-99.14,-6.6,105.94,28.68,12.59,6.66,8600,12594,13959,9436,4441,6641,766,0.42,1776,3.4452032520325204,14.858345021037868,9.366931918656055,147.97,ABBV
9/30/2021,4.2,24.421428571428567,31.54,7.68,12.77,28.96,1.02,25.86,0.91,135.28,9.96,56.86,5.04,18.81,-96.18,-7.57,102.57,28.53,13.58,7.53,12249,13577,14342,9952,4306,6433,3179,1.78,1777,3.2520608750792643,13.35546875,8.032106499608457,148.86,ABBV
12/31/2021,6.45,20.2,31.64,8.73,12.37,27.93,0.79,24.8,0.71,131.09,8.49,83.43,7.77,20.96,-92.89,-11.9,130.29,35.19,15.44,11.54,9830,15436,14886,10566,5074,7053,4044,2.26,1777,4.1178887484197215,14.924398625429552,10.532740501212611,146.53,ABBV
3/31/2022,6.97,22.616929698708752,31.92,9.23,12.4,26.51,0.82,23.03,0.71,126.9,7.78,86.18,8.51,22.21,-89.97,-13.2,157.64,32.52,16.31,12.48,7572,16314,13538,9486,4717,6770,4490,2.51,1778,4.938596491228069,17.079089924160343,12.71290322580645,143.21,ABBV
6/30/2022,7.06,21.28328611898017,32.27,8.31,12.5,29.1,0.84,25.7,0.75,128.5,8.75,84.23,8.69,21.55,-89.16,-13.73,150.26,34.47,14.69,12.64,9961,14688,14583,10413,3295,5347,924,0.51,1776,4.656337155252555,18.08182912154031,12.0208,143.19,ABBV
9/30/2022,7.49,17.74365821094793,32.54,9.06,12.34,30.36,0.93,27.19,0.83,125.3,7.82,85.85,9.34,22.71,-84.42,-15.04,132.9,32.71,16.03,13.41,11879,16027,14812,9790,4603,6808,3949,2.21,1776,4.084204057,14.668874172185431,10.769854132901136,141.33,ABBV
3/31/2009,,,,10.43,,26.19,1.95,24.06,1.79,24.54,1.12,,,,,,,13.42,22,,,,,,,,,,,,,,,MRK
6/30/2009,,,,10.78,,29.23,2.54,27.08,2.35,26.67,1.17,,,,,,,11.51,22.74,,16932,22737,5900,4546,1421,1911,1556,0.74,2110,,,,,MRK
9/30/2009,,,,12.02,,29.67,3.7,27.57,3.44,23.39,0.92,,,,,,,8.03,25.35,,22256,25349,6050,4619,1640,2034,3424,1.61,2114,,,,,MRK
12/31/2009,5.11,4.577299412915851,13.43,19.78,0.74,28.43,1.82,20.38,1.3,50.83,0.83,39.07,20,9.57,1.69,78.24,23.39,15.64,61.49,12.85,9604,61485,10093,5192,-234,1015,6447,2.63,2273,1.7416232315711095,1.1825075834175935,31.60810810810811,112.31,MRK
3/31/2010,4.47,5.402684563758389,14.27,19.36,0.88,28.25,1.72,21.42,1.3,51.25,0.85,27.6,14.56,6.91,2.5,97.18,24.15,16.46,60.34,11.73,9777,60343,11422,6206,933,2620,299,0.09,3141,1.6923615977575333,1.2474173553719008,27.443181818181817,111.59,MRK
6/30/2010,3.1,7.374193548387097,15.04,18.71,2.13,26.25,1.7,20.01,1.3,48.51,0.84,21.33,11.53,5.86,2.16,147.07,22.86,15.42,57.67,10.92,9943,57666,11346,6797,1443,3391,752,0.24,3125,1.5199468085106382,1.2218065205772313,10.732394366197184,106.17,MRK
9/30/2010,2.81,8.654804270462634,15.29,18.85,2.19,27.76,1.6,21.49,1.24,49.79,0.86,13.2,7.16,4.8,2.61,349.84,24.32,17.32,58.05,7.84,10625,58048,11125,6934,1420,3300,342,0.11,3102,1.590582079790713,1.2901856763925728,11.10502283105023,107.84,MRK
12/31/2010,0.28,85.92857142857142,14.73,18.43,2.93,29.06,1.86,23.2,1.48,48.98,0.86,1.48,0.8,4.6,4.97,28.06,24.06,15.64,56.81,0.86,12201,56805,12094,7654,-441,1425,-534,-0.16,3120,1.6334012219959266,1.305480195333695,8.211604095563139,105.78,MRK
3/31/2011,0.52,42.86538461538461,14.82,18.42,3.06,31.02,1.98,24.97,1.59,49.03,0.86,2.8,1.51,6.41,6.73,38.93,22.29,15.66,56.84,1.6,13029,56839,11580,7521,2199,4030,1043,0.34,3104,1.5040485829959513,1.2100977198697067,7.284313725490196,105.87,MRK
6/30/2011,0.93,25.903225806451612,15.1,18.79,2.9,32.37,2.05,26.14,1.66,48.27,0.83,5,2.7,7.69,8.48,50.4,24.09,15.76,57.92,2.87,13981,57922,12151,7867,2406,4238,2020,0.65,3110,1.5953642384105962,1.282064928153273,8.306896551724138,106.2,MRK
9/30/2011,1.37,16.48905109489051,15.4,18.87,3.51,34.11,2.06,27.87,1.68,48.94,0.85,7.36,3.98,8.97,9.55,56.77,22.59,16.59,57.6,4.22,15576,57596,12022,7670,2376,4279,1689,0.55,3091,1.466883116883117,1.1971383147853736,6.435897435897436,106.53,MRK
12/31/2011,2.03,12.980295566502464,15.5,18.73,3.45,33.18,2.04,26.93,1.66,48.19,0.85,10.91,5.91,12.3,10.49,71.04,26.35,16.25,56.94,6.26,14972,56943,12294,8118,1995,3856,1505,0.48,3094,1.7000000000000002,1.406833956219968,7.637681159,105.13,MRK
3/31/2012,2.25,12.062222222222223,15.59,18.84,3.59,34.34,2.07,28.01,1.69,48.2,0.84,12.1,6.57,13.06,12.16,68.36,27.14,16.58,57.31,6.95,15566,57314,11731,7694,2758,4548,1736,0.56,3074,1.7408595253367545,1.440552016985138,7.559888579387187,105.51,MRK
6/30/2012,2.18,13.683486238532108,15.69,18.98,3.6,35.64,2.11,29.39,1.74,47.85,0.83,11.71,6.36,13.63,13.9,58.34,29.83,16.91,57.67,6.72,17450,57673,12311,8199,2785,4589,1792,0.58,3072,1.9012109623964308,1.5716543730242358,8.286111111,105.53,MRK
9/30/2012,2.19,14.849315068493153,15.53,19.12,3.13,36.23,2.33,29.5,1.89,48.09,0.83,11.75,6.4,13.5,15.72,51.76,32.52,15.58,58.21,6.76,18117,58212,11488,7351,2370,4093,1729,0.56,3079,2.0940115904700582,1.700836820083682,10.389776357827477,106.3,MRK
12/31/2012,2.16,13.800925925925924,15.37,18.33,2.62,34.86,1.9,28.32,1.54,50.67,0.91,10.78,5.82,13.49,14.25,44.02,29.81,18.35,55.46,6.17,16141,55463,11737,7577,1964,3625,908,0.3,3076,1.9394925178919975,1.6262956901254775,11.377862595419847,106.13,MRK
3/31/2013,2.12,15.330188679245282,15.05,18.43,2.68,35.24,1.87,28.47,1.51,50.59,0.91,10.61,5.68,12.25,15.29,40.72,32.5,18.8,55.61,6.02,16022,55606,10671,6712,1818,3492,1593,0.52,3053,2.1594684385382057,1.763429192,12.12686567164179,106.2,MRK
