,IsolationForest_score,IsolationForest_flag,LOF_score,LOF_flag,OneClassSVM_score,OneClassSVM_flag,EllipticEnvelope_score,EllipticEnvelope_flag,Autoencoder_score,Autoencoder_flag
191,0.09752871345788414,0,0.004048857314880398,0,0.3096847958933942,0,0.00010645179855763696,0,2.5117369768313598,0
192,0.20636390172769498,0,0.025820366161931032,0,0.5940193996925034,0,0.0005813638612785447,0,6.496567883250558,0
193,0.05240139660713729,0,0.00800904126324275,0,0.3012100259625846,0,8.72546548402308e-05,0,2.184976425053297,0
194,0.10911359106345381,0,0.01219755528499454,0,0.29236662272826175,0,0.00013348032239702713,0,1.9128193355612442,0
195,0.47787434450215477,0,0.12855258590869661,1,0.9985474974311733,0,0.0010213674876441519,0,13.713744156497839,0
196,0.3282286451424171,0,0.03505259768304189,0,0.745034941576088,0,0.0005692550597052774,0,7.708060963066143,0
197,0.44269350327463425,0,0.013311697444729813,0,0.8416926886192395,0,0.0016356776961031273,0,16.149032162830633,0
198,0.014101823950478515,0,0.00786219389788565,0,0.2240857540973319,0,2.0816166741523463e-05,0,1.2360335510390157,0
199,0.3427789943394698,0,0.020747021163867476,0,0.7621831801013154,0,0.00047359898931775385,0,8.32313739479181,0
200,0.04650647792503071,0,0.00038025150398188136,0,0.37908457915871085,0,7.52019052863442e-05,0,1.8286085594412307,0
201,0.5513189806580251,0,0.041167400885255126,0,0.8587020998001329,0,0.0013358254227130249,0,16.108901123579138,0
202,0.02115815261188618,0,0.0020934433159293204,0,0.22818328068043134,0,4.248102777237143e-05,0,1.2836746120178382,0
203,0.04849371430273526,0,0.020086274945790586,0,0.11762208029274965,0,7.828079195739123e-05,0,0.5704636986549869,0
204,0.1423144875518695,0,0.015676917308115327,0,0.618813169929261,0,0.0002105182629752949,0,4.151331142504935,0
205,0.0834825336114787,0,0.006771557820111184,0,0.37589582024629403,0,0.00013759818318206436,0,2.550868824307785,0
206,0.024976167386784348,0,0.0017534997734740493,0,0.24220509995550019,0,4.1586889428462824e-05,0,1.273362339179588,0
207,0.11546102139623389,0,0.01667667423745685,0,0.5622533865226876,0,0.00027860502956720466,0,3.15825896022677,0
208,0.38852043815876897,0,0.016034489424378393,0,0.8247365210047259,0,0.0012788034825976108,0,12.705681917715662,0
209,0.1952768386488121,0,0.021066137428004887,0,0.5274212399613588,0,0.00030472223913696744,0,6.1011569248943545,0
210,0.30670983803409113,0,0.03425959324021119,0,0.682855171096558,0,0.0005603759438606997,0,7.523821712091149,0
211,0.05595805972149656,0,0.006709575954281668,0,0.4025936278467402,0,8.463126587291752e-05,0,2.428185475784514,0
212,0.14593405910788043,0,0.0034954380654172476,0,0.5592597938125263,0,0.0004980239945362626,0,4.978616891666336,0
213,0.05691881318111656,0,0.005923056865462904,0,0.4363954900218173,0,0.00010006961138187982,0,2.803257164628034,0
214,0.04623915580622156,0,0.007398826107216496,0,0.1800123181888076,0,5.403465532578508e-05,0,0.8670170268918502,0
215,0.03388397768881126,0,0.0032615209508967393,0,0.33898387214861153,0,6.15864372314138e-05,0,1.8545177023968613,0
216,0.06518466547089223,0,0.008264998301916729,0,0.20615635356025752,0,0.0001324612835635169,0,2.5342851807320654,0
217,0.1377775984931791,0,0.006054284538263638,0,0.6357266401145668,0,0.00017725879464722057,0,3.128721708922092,0
218,0.06866244862096009,0,0.014516325267550092,0,0.4248782672752152,0,0.00010721725330976227,0,2.261864576299736,0
219,0.04488668988218531,0,0.0038055085509059675,0,0.21176633976336473,0,6.393904315614254e-05,0,0.9306259577668039,0
220,0.38315962826292116,0,0.0170846187488988,0,0.9565087663703086,0,0.0007831894030966273,0,11.004590067557976,0
221,0.09646238217826583,0,0.015852693556783003,0,0.13233952750574074,0,0.0001362060336545733,0,0.9445936455229214,0
222,0.05522843986018269,0,0.00512203271090914,0,0.332903039330394,0,0.00010310389573093488,0,1.8732495899621953,0
223,0.03700995692551936,0,0.0008752043132330439,0,0.18838746219258073,0,6.652041668304959e-05,0,1.1897248159207099,0
224,0.07116068044183456,0,0.006593419350573795,0,0.3175644376489067,0,0.00011465407603437288,0,1.7021696261223611,0
225,0.28991281222941856,0,0.00495513760454289,0,0.6567906692814613,0,0.0004530415431357783,0,5.585897284993507,0
226,0.19025104295562842,0,0.03047077848528422,0,0.7439852437730771,0,0.00030176117680218216,0,6.216161460052663,0
227,0.16909689631960212,0,0.03022864413304143,0,0.6618687654857464,0,0.0001937510756701519,0,4.481994317219831,0
228,0.055033938660034226,0,0.004336853771717638,0,0.43707392058706807,0,0.00015906050601964135,0,2.489130444534469,0
229,0.04273370548057736,0,0.004249612300251623,0,0.20431725609962095,0,0.0001234967187601086,0,1.756775025548075,0
230,0.1390373146161659,0,0.0038504716456922326,0,0.6897867084827223,0,0.0001974501481410361,0,3.5505915012877787,0
231,0.12823846587988286,0,0.0035623367446462146,0,0.3931285115834946,0,0.00017817607490118134,0,2.9734362955137783,0
232,0.052336816942109926,0,0.004613235786004052,0,0.3925938214496613,0,0.00011580627271439056,0,3.101042899818398,0
